sim,step,x,y,hour,sl,angle,bearing,hab_p,t
88,10,7156.8067141913225,6134.187172144156,10,122.67950787189234,-0.17553216537925742,2.337151406137181,1.523920794328054,2019-01-01T10:00:00Z
88,11,7137.7790250507405,6105.061802958086,11,34.7899422858884,1.7965439349803356,-2.149489966062069,1.6064184407393136,2019-01-01T11:00:00Z
88,12,7133.409171837986,6038.894394452317,12,66.31154926157569,0.5127470243488252,-1.6367429417132393,1.6766429940859475,2019-01-01T12:00:00Z
88,13,7281.542788226636,6234.8972941529055,13,245.6841569890464,2.560353936241321,0.9236109945280819,1.5507231031854949,2019-01-01T13:00:00Z
88,14,7321.827760494271,6427.998826801654,14,197.2589184343758,0.44151456895685204,1.3651255634849344,1.7920953035354614,2019-01-01T14:00:00Z
88,15,7476.767352871571,6196.761247241067,15,278.34707738196687,-2.3455840609339482,-0.980458497449013,1.0108884423971176,2019-01-01T15:00:00Z
88,16,7441.525031047964,6226.215357015533,16,45.930010125461436,-2.857302636318032,2.4454241734125475,2.242212692896525,2019-01-01T16:00:00Z
88,17,7436.26813491683,5895.636734535907,17,330.62041769597505,2.2510640416928958,-1.586697092074142,2.168295904994011,2019-01-01T17:00:00Z
88,18,7340.386305764805,5882.796680251968,18,96.73774938229971,-1.421772165328974,-3.008469257403113,1.8568199376265206,2019-01-01T18:00:00Z
88,19,7455.013476616458,5968.631857003792,19,143.2028835794552,-2.6319702408564405,0.6427458089200352,1.8568144490321479,2019-01-01T19:00:00Z
88,20,7188.481031160447,6498.918752770696,20,593.5012521493625,1.3937913964347803,2.0365372053548145,2.224225178360939,2019-01-01T20:00:00Z
88,21,7173.874701988967,6558.395649337964,21,61.24415137087832,-0.22492663465145313,1.811610570703369,2.077098364631335,2019-01-01T21:00:00Z
88,22,7233.947638895806,6157.033142733249,22,405.83324094587516,3.0493480659067407,-1.4222266705694762,1.6480766236782074,2019-01-01T22:00:00Z
88,23,7419.229748184854,6521.306051991828,23,408.6859582152382,2.5224909304322933,1.1002642598628178,1.2467906872431438,2019-01-01T23:00:00Z
88,24,7387.31952192209,6677.487922609126,24,159.40840394928756,0.672072755030741,1.7723370148935562,1.8402834236621857,2019-01-02T00:00:00Z
88,25,6964.002026033383,6652.797398966588,1,424.0369374043111,1.4275158859951373,-3.0833324062908933,1.9865155965089798,2019-01-02T01:00:00Z
88,26,6907.766725348502,6703.749534571287,2,75.88497325425229,-0.7944092340589965,2.4054436668296963,1.7515912652015686,2019-01-02T02:00:00Z
88,27,6786.657257273384,6735.461715110526,3,125.19251436084969,0.48005142994322414,2.885495096772923,1.7295969525973,2019-01-02T03:00:00Z
88,28,6900.88032204893,6856.7035876123155,4,166.57280742804005,-2.070297464725099,0.8151976320478249,1.8443250407775245,2019-01-02T04:00:00Z
88,29,6805.786283136513,6994.007277732544,5,167.01850064381537,1.3613286415335937,2.1765262735814197,2.0850944022337594,2019-01-02T05:00:00Z
88,30,6811.742606124176,6946.7290954339305,6,47.65190767424027,2.661187038013316,-1.445471995584854,2.0733697960774102,2019-01-02T06:00:00Z
88,31,6831.160634310877,7064.3364481840035,7,119.19961929276255,2.852635629209882,1.4071636336250264,1.5356128041942916,2019-01-02T07:00:00Z
88,32,7100.231558599197,6800.031343892773,8,377.1688619859397,-2.1836268375998014,-0.7764632039747746,2.0457487801710763,2019-01-02T08:00:00Z
88,33,7111.601117440582,6569.370826058311,9,230.9405580575016,-0.7450816757339105,-1.5215448797086863,2.005888198812803,2019-01-02T09:00:00Z
88,34,7403.511261371352,6341.266558524847,10,370.4633436612329,0.8582366629218918,-0.6633082167867957,2.1664062639077506,2019-01-02T10:00:00Z
88,35,7596.541875935048,6275.149530382714,11,204.03989700346781,0.3333117291656875,-0.32999648762110967,2.482996260126432,2019-01-02T11:00:00Z
88,36,7631.063160871912,6482.520302347898,12,210.2245375286355,1.735834215685415,1.4058377280643068,1.2897409622867904,2019-01-02T12:00:00Z
88,37,7501.87225396658,6380.544193021825,13,164.58863053171552,2.403964649336932,-2.4733829297783463,1.9741078962882361,2019-01-02T13:00:00Z
88,38,7437.971757337728,6451.240184217919,14,95.2953127945546,-1.5040529584142734,2.3057494189869696,1.76165280242761,2019-01-02T14:00:00Z
88,39,7471.72756652884,6400.958099071542,15,60.56189181997347,2.9978628175223454,-0.9795730706702732,2.321089878678322,2019-01-02T15:00:00Z
88,40,7186.896117115975,6337.364632842307,16,291.8442795767663,-1.9423552357605718,-2.9219283064308437,1.7334147046009698,2019-01-02T16:00:00Z
88,41,6964.783937020683,6624.757414491315,17,363.2195362183011,-1.1324937729570812,2.2287632277916627,2.0872323463360467,2019-01-02T17:00:00Z
88,42,6917.116987783832,6674.817838413859,18,69.12441025320474,0.10294481377899034,2.3317080415706535,1.8289806942145028,2019-01-02T18:00:00Z
88,43,7066.509323803799,6471.924199858453,19,251.9601131682443,3.0153618295807227,-0.9361154360282102,2.165887008110682,2019-01-02T19:00:00Z
88,44,7080.569994683278,6539.176413981597,20,68.70635174455323,2.3008068858877335,1.36469144985952,2.0948818574349084,2019-01-02T20:00:00Z
88,45,7102.691632498909,6676.916634149055,21,139.50532287846923,0.046860693695987,1.4115521435555036,2.155765617887179,2019-01-02T21:00:00Z
88,46,7120.554153971934,6813.953040615761,22,138.1956814472953,0.029626260612671373,1.4411784041681754,2.0457487801710763,2019-01-02T22:00:00Z
88,47,7011.969348321441,6913.200335755437,23,147.10773470724482,0.9599140366612025,2.401092440829379,2.1699141462643943,2019-01-02T23:00:00Z
88,48,6868.394697757152,7004.452012431013,24,170.1192193162244,0.17433639808503587,2.575428838914414,1.5913412968317666,2019-01-03T00:00:00Z
88,49,6863.999499730354,6953.143751239125,1,51.496169102465686,2.051506176666811,-1.6562502915983524,1.900897597273191,2019-01-03T01:00:00Z
88,50,6983.632541641142,6821.845684136014,2,177.62670728761861,0.8243986084939592,-0.8318516831043911,2.027777135372162,2019-01-03T02:00:00Z
88,51,6827.684257387738,6890.2037083959685,3,170.27239013505638,-2.72285437909417,2.7284792449810227,1.6670036812623343,2019-01-03T03:00:00Z
88,52,6911.873127761426,6916.180734977127,4,88.10545842793046,-2.429191017053547,0.2992882279274807,1.8556736906369529,2019-01-03T04:00:00Z
88,53,7368.231261578327,6746.775462674635,5,486.78629046505165,-0.6547331220454273,-0.355444894117946,1.8529145419597626,2019-01-03T05:00:00Z
88,54,7188.292531888014,6874.402162971012,6,220.60489811222453,2.8801114046347847,2.524666510516839,1.6368899742762246,2019-01-03T06:00:00Z
88,55,7218.506205634021,6902.92708361099,7,41.5516206512711,-1.7680107448127214,0.7566557657041176,1.6948256144920983,2019-01-03T07:00:00Z
88,56,7253.562482655972,6798.2762909033945,8,110.36634891563632,-2.004217225406463,-1.247561459702345,2.107174793879191,2019-01-03T08:00:00Z
88,57,7274.5086143582785,6830.3059557971565,9,38.270613615371225,2.2392035065111413,0.9916420468087965,2.070378984014193,2019-01-03T09:00:00Z
88,58,7180.910571393359,7108.928398024414,10,293.9235597218162,0.903241320266515,1.8948833670753111,1.1465318128466606,2019-01-03T10:00:00Z
88,59,6976.408971613651,7337.818949371387,11,306.93938947026805,0.40509585681702465,2.2999792238923358,1.2226784353454907,2019-01-03T11:00:00Z
88,60,7025.855093552469,7113.530681825719,12,229.67399925421685,2.629396786553168,-1.3538092967340827,1.2840903302033744,2019-01-03T12:00:00Z
88,61,7106.502441545568,7148.750468533887,13,88.0024324327968,1.7655594149107054,0.411750118176627,2.0728219052155814,2019-01-03T13:00:00Z
88,62,7128.7177418970705,7353.0210837462455,14,205.47506858240214,1.0507176909978835,1.4624678091745116,2.1670077989498773,2019-01-03T14:00:00Z
88,63,7249.655480660872,7373.346365828377,15,122.63381976037292,-1.2959598573127749,0.16650795186173326,1.8002087622880936,2019-01-03T15:00:00Z
88,64,7533.676933724115,7252.811959566373,16,308.53967150609657,-0.5678574598053845,-0.40134950794365193,2.034089515606562,2019-01-03T16:00:00Z
88,65,7339.099383190119,7444.102558857959,17,272.8598844629673,2.7660621195328483,2.3647126115891983,1.9900384296973548,2019-01-03T17:00:00Z
88,66,7464.720493104976,7469.993863152336,18,128.26154097898902,-2.1614525470944534,0.20326006449474873,1.5038990353544555,2019-01-03T18:00:00Z
88,67,7748.029697726173,7598.4267297853285,19,311.0612586849462,0.22236053151152868,0.4256205960062762,1.514742635190487,2019-01-03T19:00:00Z
88,68,7520.577906154543,7550.829197555693,20,232.3786620227766,2.922259489140254,-2.935305222033056,1.4673442021012306,2019-01-03T20:00:00Z
88,69,7680.85070674925,7368.640581238238,21,242.65214304872637,2.0859992131659473,-0.8493060088671096,2.7963949988285703,2019-01-03T21:00:00Z
88,70,7662.726543104997,7241.581772565899,22,128.34494991637837,-0.8631783855644755,-1.7124843944315828,2.6598257074753446,2019-01-03T22:00:00Z
88,71,7773.517316153547,7420.246836463938,23,210.2279725687938,2.7282104718197884,1.0157260773882053,2.8486503909031553,2019-01-03T23:00:00Z
88,72,7787.880454502619,7395.146381943109,24,28.919414938528888,-2.0667751880881386,-1.0510491106999327,2.7440059930086136,2019-01-04T00:00:00Z
88,73,7923.994997848956,7558.735452376029,1,212.8110731975394,1.9278640871403514,0.876814976440419,1.7729210356871286,2019-01-04T01:00:00Z
88,74,7782.790509311572,7555.199743760047,2,141.24874802461517,2.289812079292764,-3.116558251446403,1.89357561369737,2019-01-04T02:00:00Z
88,75,8030.1350273312955,7445.5861471904655,3,270.54473040022066,2.69940565872656,-0.4171525927198445,2.551145628094673,2019-01-04T03:00:00Z
88,76,8108.747704094844,7486.910231571285,4,88.81234653944958,0.9011222761141058,0.4839696833942631,2.6233362158139544,2019-01-04T04:00:00Z
88,77,8049.240461349815,7597.883590406647,5,125.92139734897295,1.5790364367028351,2.0630061200970977,2.1987581501404443,2019-01-04T05:00:00Z
88,78,7869.156279341696,7741.119635586553,6,230.10188449535366,0.4066666782709003,2.4696727983679985,1.9535092761119208,2019-01-04T06:00:00Z
88,79,7535.990198833087,7878.6190764340945,7,360.4243796344192,0.28050875585847423,2.750181554226472,2.307812745372454,2019-01-04T07:00:00Z
88,80,7617.546627867245,7771.372355886709,8,134.73422054167463,2.612366958655337,-0.9206367942977779,2.4164527654647827,2019-01-04T08:00:00Z
88,81,7608.537337987569,8361.996273582727,9,590.6926268870535,2.506685790256193,1.586048995958415,0.9966498489181201,2019-01-04T09:00:00Z
88,82,7432.963971003348,8641.532946592044,10,330.10113412603397,0.545563474805709,2.1316124707641224,0.8992715800801914,2019-01-04T10:00:00Z
88,83,7512.143792003357,8329.046554769066,11,322.3618915568918,2.8289398819583242,-1.3226329544571405,0.9852444504698117,2019-01-04T11:00:00Z
88,84,7462.225754629907,8208.364652971693,12,130.59836092634498,-0.6403669549054731,-1.9629999093626187,1.096525453031063,2019-01-04T12:00:00Z
88,85,7609.35047590428,8122.620022675841,13,170.28747820857063,1.435321741837508,-0.5276781675251108,1.9173189252614975,2019-01-04T13:00:00Z
88,86,7572.054211016846,8358.342827842282,14,238.65509055976486,2.255394545458617,1.7277163779335065,1.3897614056865373,2019-01-04T14:00:00Z
88,87,7661.98475105156,8261.678244296312,15,132.0285716920809,-2.54918795067606,-0.8214715727425521,0.930265337228775,2019-01-04T15:00:00Z
88,88,7703.655000590587,8336.254467134275,16,85.42846545164217,1.8827236461283654,1.061252073385811,1.35111503303051,2019-01-04T16:00:00Z
88,89,7719.9833065470275,7910.867199579745,17,425.7005296836221,-2.593682668425366,-1.532430595039555,1.3331480200091996,2019-01-04T17:00:00Z
88,90,7610.917013043275,7977.488487275112,18,127.80396063047313,-2.1575089222552206,2.593245789884808,2.551667094230652,2019-01-04T18:00:00Z
88,91,7640.408365082987,7723.339037293379,19,255.85480798911573,2.2346659383946443,-1.4552735789001348,2.3147737979888916,2019-01-04T19:00:00Z
88,92,7651.286008618207,7841.7629116891685,20,118.92239972263043,2.9344734624041235,1.4791998835039886,2.38669291138649,2019-01-04T20:00:00Z
88,93,7666.867675206287,7951.49762739714,21,110.83544633902697,-0.04945458789066315,1.429745295613328,2.5549479325612383,2019-01-04T21:00:00Z
88,94,7483.734823144566,7829.550684711572,22,220.01976805418462,2.2993143759015586,-2.5541256356646977,1.9486121584971747,2019-01-04T22:00:00Z
88,95,7397.375279867471,7799.410289990502,23,91.4681043258809,-0.2516739090570792,-2.805799544721777,1.3561679919560752,2019-01-04T23:00:00Z
88,96,7653.811046290448,7959.575403082844,24,302.3444488539884,-2.9190872302829396,0.5582985321748704,2.5549479325612383,2019-01-05T00:00:00Z
88,97,7683.0122899461285,7754.141518133801,1,207.4989005182803,-1.9878965177891952,-1.4295979856143235,2.5921792536973953,2019-01-05T01:00:00Z
88,98,7673.4536965309935,7765.318407090703,2,14.706786012952596,-2.5752797017307927,2.2783076198344374,2.6142284274101257,2019-01-05T02:00:00Z
88,99,7791.165529880872,7765.910414378044,3,117.7133220294871,-2.273278369340237,0.005029250494202862,2.103740324576696,2019-01-05T03:00:00Z
88,100,7534.978863562377,7886.63089611645,4,283.2049482451474,2.6962030808920527,2.7012323313862563,2.307812745372454,2019-01-05T04:00:00Z
89,1,8589.690309017897,8128.450445365161,1,0,1.9160509651335458,0,0,2019-01-01T01:00:00Z
89,2,8427.351874491273,8323.465622066617,2,253.74137713123397,2.265007160719769,2.2650071607197697,1.5896511574586234,2019-01-01T02:00:00Z
89,3,8627.133008610139,8420.250961093654,3,221.99077323258103,-1.8138712106966337,0.45113595002313855,1.7594906439383826,2019-01-01T03:00:00Z
89,4,8526.785377233507,8377.260053785263,4,109.16897560249895,3.0952203419283073,-2.736829015228148,1.8843795855840049,2019-01-01T04:00:00Z
89,5,8504.472451543703,8317.954089064364,5,63.364533489289755,0.806180515145817,-1.9306485000823383,1.9653484225273132,2019-01-01T05:00:00Z
89,6,8396.913919991131,8443.775158706834,6,165.52878684905798,-2.074435679612645,2.27810112748461,2.0215989649295807,2019-01-01T06:00:00Z
89,7,8448.066063380533,8401.26570838178,7,66.51011306762456,-2.9714841224009554,-0.6933829949163423,1.36987696091334,2019-01-01T07:00:00Z
89,8,8649.21606205134,8137.49535868718,8,331.7169265251283,-0.22589991697542589,-0.9192829118917686,2.191750332713127,2019-01-01T08:00:00Z
89,9,8315.053274184487,8054.102822111154,9,344.41121345207534,-1.9777484189201437,-2.897031330811914,2.3152651141087213,2019-01-01T09:00:00Z
89,10,8308.229606411318,8087.504980615847,10,34.0920318351845,-1.613842214366039,1.7723117620016424,1.9434424986441932,2019-01-01T10:00:00Z
89,11,8298.363001722177,8223.445380803272,11,136.29799078199676,-0.1290621117721411,1.6432496502294998,2.4045131852229438,2019-01-01T11:00:00Z
89,12,8315.828275479222,8223.696629465721,12,17.46708084652042,-1.6288650298408893,0.01438462038860502,2.182915980617205,2019-01-01T12:00:00Z
89,13,8223.258845272103,8145.02237399929,13,121.48554598003834,-2.4515444243226843,-2.4371598039340787,1.9625805070002875,2019-01-01T13:00:00Z
89,14,8220.178721164513,8018.647645811589,14,126.41225846029837,0.8419953581092123,-1.5951644458248602,2.110520452260971,2019-01-01T14:00:00Z
89,15,8338.2760702524,8118.656068909477,15,154.75357363276578,2.2978155022217397,0.7026510563968785,1.8226425598065057,2019-01-01T15:00:00Z
89,16,8156.494428192756,8227.010722290763,16,211.62536780660037,1.9014165295391336,2.604067585936009,1.8482737988233566,2019-01-01T16:00:00Z
89,17,8058.9033647361075,8230.87167374261,17,97.66740813962947,0.49798313805941463,3.1020507239954247,1.61496472855409,2019-01-01T17:00:00Z
89,18,8159.211394276008,8208.896433732996,18,102.6869610206553,2.9654642876506747,-0.21567029553348957,1.5431167309482894,2019-01-01T18:00:00Z
89,19,7921.9479473265355,7953.941066820735,19,348.27601464314375,-2.1045964597702014,-2.3202667553036913,2.557173992196719,2019-01-01T19:00:00Z
89,20,7737.801433887549,7726.106662681633,20,292.94786928932365,0.06972091284158743,-2.2505458424621034,2.4316484232743583,2019-01-01T20:00:00Z
89,21,7779.071671241715,7743.18152640978,21,44.66299880890237,2.6428347643560253,0.3922889218939325,2.249023045102755,2019-01-01T21:00:00Z
89,22,7737.106672292195,7792.808782594557,22,64.99173557663059,1.8804437351152057,2.2727326570091453,2.2191581626733146,2019-01-01T22:00:00Z
89,23,7707.825042870074,7767.369800946457,23,38.78860153326934,1.5841502072890492,-2.4263024428813917,2.548837785919507,2019-01-01T23:00:00Z
89,24,7718.124118571411,7652.88699061687,24,114.94513831068306,0.9452263625520496,-1.4810760803293446,1.6223736107349396,2019-01-02T00:00:00Z
89,25,7274.109415973071,7501.393928753495,1,469.14731579348586,-1.3317123975210106,-2.8127884778503547,1.6476105153560638,2019-01-02T01:00:00Z
89,26,7085.536595670337,7449.854005480773,2,195.48931491998513,-0.0620044647005491,-2.8747929425509025,1.0610536734263103,2019-01-02T02:00:00Z
89,27,7163.5379014885375,7495.563609922381,3,90.40780744798883,-2.8783225791287363,0.530069785499948,1.363514376183351,2019-01-02T03:00:00Z
89,28,7148.898488997753,7445.737635402842,4,51.93207231467966,-2.386635170466007,-1.8565653849660577,1.3299628347158432,2019-01-02T04:00:00Z
89,29,7239.2356305371895,7521.214773286499,5,117.71829715309678,2.5525839613906802,0.6960185764246224,2.251083627343178,2019-01-02T05:00:00Z
89,30,7171.361595411237,7498.223637931148,6,71.66224214470965,2.7721759028821795,-2.8149908278727924,1.363514376183351,2019-01-02T06:00:00Z
89,31,7454.266440502286,7731.20480406383,7,366.4906208193256,-2.7792686051788422,0.6889258741279513,1.2938875829180083,2019-01-02T07:00:00Z
89,32,7299.848813383934,7637.8070399870685,8,180.4659134002897,2.996636587884959,-2.5976228451666756,1.2443302447597187,2019-01-02T08:00:00Z
89,33,7126.860234549869,7710.2209154310585,9,187.53351104228543,-0.9404113461701478,2.7451511158427615,1.9041846195856729,2019-01-02T09:00:00Z
89,34,7169.7786575947075,7714.176013201106,10,43.10027650753898,-2.6532568151162725,0.09189430072649837,2.6072444766759872,2019-01-02T10:00:00Z
89,35,7116.628431197655,7777.347894459418,11,82.55684797624137,2.1783580635284983,2.270252364254997,1.0023556960125763,2019-01-02T11:00:00Z
89,36,7142.212117327128,7891.540231874923,12,117.02313839744593,-0.9198568409867884,1.3503955232682061,1.985242540637652,2019-01-02T12:00:00Z
89,37,7315.5295225267355,8138.3078786996975,13,301.55131315343556,-0.39190100429559704,0.9584945189726094,2.3869293928146362,2019-01-02T13:00:00Z
89,38,7378.78115365547,8015.530850218138,14,138.11215574020747,-2.053577225402875,-1.0950827064302646,1.6340208053588867,2019-01-02T14:00:00Z
89,39,7662.284375175106,8142.209921114004,15,310.5183788683878,1.5153012331214928,0.4202185266912283,1.5078980227311454,2019-01-02T15:00:00Z
89,40,7851.556058147884,8134.840720080726,16,189.41508677826215,-0.45913338522841274,-0.03891485853718215,0.8969839600225289,2019-01-02T16:00:00Z
89,41,7718.481678770831,8318.578005156183,17,226.86599651223003,2.2365370632830777,2.1976222047458944,1.5117092927296958,2019-01-02T17:00:00Z
89,42,7879.521545666948,8606.701443994183,18,330.07416551095497,-1.1364967161985917,1.0611254885473027,1.4888717358311019,2019-01-02T18:00:00Z
89,43,8181.941516254237,8647.594652075,19,305.1722351020119,-0.9267207706912979,0.1344047178560057,0.8598258687804143,2019-01-02T19:00:00Z
89,44,7938.458984596459,8561.09138979439,20,258.3922553167353,-2.9346309499241108,-2.800226232068106,1.9373726348082223,2019-01-02T20:00:00Z
89,45,7852.719939851275,8685.892158340828,21,151.41471402607573,-1.3102100135861254,2.1727490615253577,1.0836314409971237,2019-01-02T21:00:00Z
89,46,7795.587344294169,8788.265355826623,22,117.23653457245055,-0.09292603833106439,2.079823023194295,0.8162841821710269,2019-01-02T22:00:00Z
89,47,7828.332163710654,8793.846815824652,23,33.21710243726531,-1.9109924065385615,0.16883061665572147,1.288355179131031,2019-01-02T23:00:00Z
89,48,8367.817931129473,8852.830052741663,24,542.7005762708206,-0.05993082367364844,0.10889979298207164,1.8351810301343598,2019-01-03T00:00:00Z
89,49,8074.249498736371,8903.279181768301,1,297.8716823017761,2.8625072233956885,2.97140701637776,2.0455080519119897,2019-01-03T01:00:00Z
89,50,7880.95392235406,8844.681279909728,2,201.98241000442775,0.4645314768691686,-2.847246813932655,1.98888768752416,2019-01-03T02:00:00Z
89,51,7959.675320362267,9112.062652005405,3,278.72900216542547,-2.151468336011986,1.2844701572349446,1.4411586771408715,2019-01-03T03:00:00Z
89,52,7657.482027235212,9619.013868801132,4,590.1866845512883,0.8238726119098043,2.108342769144749,1.4503356566031775,2019-01-03T04:00:00Z
89,53,7670.346761805395,9349.97452051509,5,269.34675108814616,2.651827114054913,-1.5230154239799227,2.1480471392472587,2019-01-03T05:00:00Z
89,54,7700.484514007468,9494.298201888534,6,147.4367970113875,2.8879494461378172,1.3649340221578918,1.9959259033203125,2019-01-03T06:00:00Z
89,55,7601.835479746628,9123.83157644047,7,383.3759936817544,3.0872106196740816,-1.8310406653476148,1.562825764218966,2019-01-03T07:00:00Z
89,56,7542.846243177195,9224.40048267939,8,116.59260239456506,-2.3508731973619965,2.101271444469976,1.3238348066806793,2019-01-03T08:00:00Z
89,57,7545.606306327104,9324.175066701244,9,99.81275251853125,-0.5581310529243542,1.5431403915456237,2.579420233766238,2019-01-03T09:00:00Z
89,58,7280.92042322272,9595.484815444082,10,379.0350860773308,0.8006966687101729,2.343837060255795,1.586629462738832,2019-01-03T10:00:00Z
89,59,7270.366829734715,9598.431542273056,11,10.95725944361315,0.5254745096539608,2.8693115699096876,1.673528477549553,2019-01-03T11:00:00Z
89,60,7391.331885956645,9571.479253740257,12,123.93131437990179,-3.0885410705212712,-0.21922950061158386,2.107247933745384,2019-01-03T12:00:00Z
89,61,7671.167455124301,9534.12751149411,13,282.3173718002647,0.08653635740949195,-0.13269314320209033,1.9129931181669235,2019-01-03T13:00:00Z
89,62,7637.4560579916215,9744.658569740215,14,213.2130033156093,1.8622671257350376,1.7295739825329464,1.2895858163634935,2019-01-03T14:00:00Z
89,63,7792.7041220720785,9552.439068844027,15,247.08358489691196,-2.6209758614335503,-0.8914018789006031,1.85334712266922,2019-01-03T15:00:00Z
89,64,7456.896760865938,9515.83525367087,16,337.79642260607545,-2.141617007630331,-3.0330188865309315,2.021783863504728,2019-01-03T16:00:00Z
89,65,7444.521990021205,9393.288471623122,17,123.16999936558419,1.361583730559075,-1.6714351559718585,1.3943393280108771,2019-01-03T17:00:00Z
89,66,7536.778076213147,9503.696140986483,18,143.87855605928314,2.5461599911322486,0.8747248351603888,2.595186208685239,2019-01-03T18:00:00Z
89,67,7695.908856230608,9474.184446683474,19,161.84420054360885,-1.0580970886651304,-0.18337225350473962,2.068572317560514,2019-01-03T19:00:00Z
89,68,7640.1362029160855,9440.26538129342,20,65.27703926095832,-2.411817669658179,-2.595189923162926,2.237981085975965,2019-01-03T20:00:00Z
89,69,7837.335397439195,9424.107135691129,21,197.86007990877587,2.5134338656263324,-0.08175605753659652,1.0308738052845001,2019-01-03T21:00:00Z
89,70,7901.039804236193,9272.694419693307,22,164.2682623369297,-1.090788901427497,-1.1725449589640922,1.338587962090969,2019-01-03T22:00:00Z
89,71,7822.761380372342,9218.750633737354,23,95.06547052358408,-1.3656562896832238,-2.538201248647307,0.9868688012162845,2019-01-03T23:00:00Z
89,72,8362.890152674745,9094.707945034663,24,554.1892089255206,2.312461579718227,-0.2257396689290811,1.3320183753967285,2019-01-04T00:00:00Z
89,73,8355.475611585774,9031.07049981776,1,64.06793155155171,-1.4610459259473163,-1.6867855948764003,0.8841092263658841,2019-01-04T01:00:00Z
89,74,8334.628281358273,8994.513004600893,2,42.08398310694694,-0.4022765737597118,-2.0890621686361204,0.833932887762785,2019-01-04T02:00:00Z
89,75,8360.881207241473,8786.23512294618,3,209.92592051483996,0.6436521802968684,-1.4454099883392504,1.9464566310246787,2019-01-04T03:00:00Z
89,76,8534.345040172839,8955.064940071974,4,242.06034058880797,2.2172708491107818,0.7718608607715264,0.9142475326855977,2019-01-04T04:00:00Z
89,77,8712.622838797057,9047.044858630015,5,200.6072752924014,-0.2955459503551259,0.4763149104164012,0.9624313811461132,2019-01-04T05:00:00Z
89,78,8557.441773103348,9175.769810341952,6,201.62161675543499,1.9727974125994292,2.4491123230158287,0.8345087120930355,2019-01-04T06:00:00Z
89,79,8684.68329736965,9094.541894729513,7,150.95820538265946,-3.017272454720215,-0.5681601317043932,1.0829566543300946,2019-01-04T07:00:00Z
89,80,8688.279665306018,8853.819911567138,8,240.7488463938322,-0.9876973832976814,-1.555857515002074,1.523186837633451,2019-01-04T08:00:00Z
89,81,8664.314856775287,8773.031532673485,9,84.267871767233,-0.3033072793599181,-1.8591647943619847,1.5931575745344162,2019-01-04T09:00:00Z
89,82,8512.999764351063,8631.108311201175,10,207.45712325304672,-0.5290468678284466,-2.3882116621904292,1.7435764769713082,2019-01-04T10:00:00Z
89,83,8509.128339491132,8615.376931862991,11,16.200747708915767,0.576114666836915,-1.8120969953535342,1.9711250563462577,2019-01-04T11:00:00Z
89,84,8498.093612120492,8590.095880947867,12,27.584356862493912,-0.17025512435788892,-1.982352119711395,1.818323458234469,2019-01-04T12:00:00Z
89,85,8626.563784070084,8718.643511081564,13,181.739038992031,2.7680516559364543,0.7856995362250587,1.6191123922665915,2019-01-04T13:00:00Z
89,86,8640.02743920549,9043.66400929921,14,325.2992380428385,0.7436964415304885,1.5293959777555455,0.8551650618513424,2019-01-04T14:00:00Z
89,87,8950.562603579636,8675.668093453627,15,481.51124845833675,-2.3992766113184745,-0.8698806335629281,1.9494432210922241,2019-01-04T15:00:00Z
89,88,9322.901780509712,8354.79025921275,16,491.5272598585784,0.1585820957751083,-0.7112985377878206,2.260313332080841,2019-01-04T16:00:00Z
89,89,9461.169223512334,8501.806847910779,17,201.8211167021142,1.5273552845696914,0.8160567467818723,2.087457850575447,2019-01-04T17:00:00Z
89,90,9588.176258760644,8267.507047765259,18,266.5092556569019,-1.8901180635755324,-1.074061316793663,1.9610861192146936,2019-01-04T18:00:00Z
89,91,9226.292698541643,8528.72763839566,19,446.31368803351074,-2.6927625213960824,2.516361468989841,2.120212415854136,2019-01-04T19:00:00Z
89,92,9280.896968018755,8621.723139081292,20,107.84150125485345,-1.4764982117456154,1.0398632572442186,2.3239186654488244,2019-01-04T20:00:00Z
89,93,9198.900086619635,8666.181371541361,21,93.27391378437436,1.6048988782744784,2.644762135518691,2.41628497838974,2019-01-04T21:00:00Z
89,94,9209.155155852392,8724.821834148031,22,59.53041491282448,-1.2470954544628305,1.3976666810558471,2.0483039567867913,2019-01-04T22:00:00Z
89,95,9435.585356319203,8402.848068894753,23,393.62131699745845,-2.35555469613664,-0.9578880150807955,2.5002052138249082,2019-01-04T23:00:00Z
89,96,9294.02535083055,8168.481075442587,24,273.8012468447778,-1.1562711188532635,-2.114159133934058,2.3498763144016266,2019-01-05T00:00:00Z
89,97,9281.027223088844,8171.648794252083,1,13.378556246686568,-1.2664794905943126,2.9025466826512134,2.3498763144016266,2019-01-05T01:00:00Z
89,98,9306.681612905344,8165.580875653627,2,26.362233459522777,-3.1348038593578353,-0.23225717670663082,2.6656191051006317,2019-01-05T02:00:00Z
89,99,8500.03063958545,8697.246392039864,3,966.1024863192195,2.791102390903517,2.5588452141968867,1.706413502494494,2019-01-05T03:00:00Z
89,100,8302.969087278678,8843.191251541431,4,245.22063007113996,-0.05471399489750439,2.5041312192993774,1.7292731751998267,2019-01-05T04:00:00Z
90,1,11071.015032939613,10466.228439472616,1,0,2.2776565408286524,0,0,2019-01-01T01:00:00Z
90,2,11144.251585196485,10320.065287428772,2,163.4847381313175,-1.106300840636314,-1.106300840636313,1.854801451166471,2019-01-01T02:00:00Z
