sim,step,x,y,t,hour,sl,angle,bearing,hab_p
77,12,5563.777938295622,7964.807407314796,2018-07-01T02:00:00Z,12,43.04873129420503,1.7383535054468036,1.269748932562543,-0.7878251473108927
77,13,5369.540779769009,7884.846343248843,2018-07-01T03:00:00Z,13,210.05200670084622,2.262367377710783,-2.75106899690626,-0.49260849754015607
77,14,5361.630242838877,7759.610397054924,2018-07-01T04:00:00Z,14,125.48553228802632,1.1171914084664634,-1.6338775884397974,-0.688382496436437
77,15,5851.015914071342,7496.274103379974,2018-07-01T05:00:00Z,15,555.7376528310007,1.140219921707903,-0.49365766673189504,-0.6123234977324804
77,16,5888.496796898475,7474.300959469213,2018-07-01T06:00:00Z,16,43.446928899799545,-0.036589715559949276,-0.5302473822918439,-0.6240960756937662
77,17,5933.48945538356,7636.907960675798,2018-07-01T07:00:00Z,17,168.71685203012103,1.831101701215725,1.300854318923883,-0.650948832432429
77,18,6038.470091628049,7719.064586988773,2018-07-01T08:00:00Z,18,133.30658360871598,-0.6368207537062447,0.6640335652176359,-0.644778698682785
77,19,5871.551523420716,7570.641023532891,2018-07-01T09:00:00Z,19,223.36374504679193,-3.0788115417730597,-2.4147779765554227,-0.8444867233435313
77,20,6158.755117263944,7736.550311752053,2018-07-01T10:00:00Z,20,331.68026205044964,2.938617530426905,0.5238395538714833,-0.6059015492598215
77,21,6232.066694341943,7732.363886217691,2018-07-01T11:00:00Z,21,73.43101178942099,-0.5808821661766848,-0.05704261230519982,-0.6378125051657358
77,22,6272.997078177244,7669.782172346242,2018-07-01T12:00:00Z,22,74.77812000841541,-0.9345499352074254,-0.9915925475126302,-0.6244397958119711
77,23,5961.154065391976,7680.6159884932,2018-07-01T13:00:00Z,23,312.0311461942526,-2.1847273894079158,3.1068653702590407,-0.7032463053862253
77,24,5901.8840841541,7730.164994551424,2018-07-01T14:00:00Z,24,77.25305610327649,-0.6615757662918833,2.445289603967155,-0.7911550203959147
77,25,5940.076358716777,7776.642194850524,2018-07-01T15:00:00Z,1,60.15629629484821,-1.562351744827019,0.8829378591401357,-0.5797778765360514
77,26,5859.836110708877,7809.40224057584,2018-07-01T16:00:00Z,2,86.67016785661646,1.8710356577453062,2.7539735168854462,-0.9067766269048055
77,27,5793.671862053647,8372.373330755881,2018-07-01T17:00:00Z,3,566.8457957669051,-1.0661869627380005,1.6877865541474462,-0.9233589172363281
77,28,5613.458282916961,8266.455521576865,2018-07-01T18:00:00Z,4,209.03472536049335,1.9851583242810165,-2.61024042875112,-0.6083447833855947
77,29,5666.763583890803,8556.789334919125,2018-07-01T19:00:00Z,5,295.1866837812479,-2.283726351786357,1.38921852664211,-0.7249862849712372
77,30,5675.990969362997,8388.981372775073,2018-07-01T20:00:00Z,6,168.06146733142577,-2.9050824053714823,-1.515863878729374,-0.949362576007843
77,31,5606.660909216751,8109.881793340937,2018-07-01T21:00:00Z,7,287.58169705353976,-0.2984104829315486,-1.814274361660922,-0.819444606701533
77,32,5614.057576439676,8163.463659532842,2018-07-01T22:00:00Z,8,54.08999048450575,-3.035291869164012,1.4336190763546437,-0.7288039127985636
77,33,5594.990433911633,8497.13019297835,2018-07-01T23:00:00Z,9,334.2108787363549,0.19425947710410352,1.6278785534587472,-0.7689489424228668
77,34,5672.084851420873,8430.691103306594,2018-07-02T00:00:00Z,10,101.77279522299028,-2.3391768162179165,-0.7112982627591672,-0.867090622584025
77,35,5291.253093773217,8501.178644711268,2018-07-02T01:00:00Z,11,387.3000401836776,-2.6133116321533514,2.9585754122670678,-0.6605515877405802
77,36,5467.957990976684,8545.74332194175,2018-07-02T02:00:00Z,12,182.2378422620971,-2.7115288198877407,0.24704659237932428,-0.8357093036174774
77,37,5417.809327971677,8525.053191177953,2018-07-02T03:00:00Z,13,54.249146649628734,-2.997338788563008,-2.7502921961836906,-0.8029743432998657
77,38,5463.123683597629,8347.698878978288,2018-07-02T04:00:00Z,14,183.05174919025228,1.4296460073632424,-1.3206461888204517,-0.8571052352587382
77,39,5391.996441062681,8400.043225688623,2018-07-02T05:00:00Z,15,88.31203351275028,-2.4553788306239546,2.5071602877351844,-0.7914305627346039
77,40,5036.566520750207,8451.395621889766,2018-07-02T06:00:00Z,16,359.12044894287294,0.490945600940603,2.9981058886757874,-0.7825614412625631
77,41,5043.930344369419,8557.38329581035,2018-07-02T07:00:00Z,17,106.2431782346096,-1.4966762027770772,1.50142968589871,-0.8106458783149719
77,42,5081.198286959059,8599.423702202803,2018-07-02T08:00:00Z,18,56.18091592798513,-0.655927942831652,0.8455017430670606,-0.9498651921749115
77,43,5072.39152020049,8659.674953779682,2018-07-02T09:00:00Z,19,60.89148099135204,0.8704341432473353,1.7159358863144,-0.7937005559603373
77,44,4905.790387726326,8759.206680400232,2018-07-02T10:00:00Z,20,194.06829196378777,0.8871326011822775,2.6030684874966803,-0.8577139774958292
77,45,4681.843057320931,8884.681623200124,2018-07-02T11:00:00Z,21,256.70287895997546,0.02781682697964083,2.630885314476321,-0.9504022498925527
77,46,4673.4108400313135,8828.934798948068,2018-07-02T12:00:00Z,22,56.380942725436135,1.9313825031364997,-1.7209174895667692,-0.9299896756807963
77,47,4676.573247237125,8861.636750866739,2018-07-02T13:00:00Z,23,32.85450469306092,-3.08787565199249,1.4743921656203212,-0.9595974981784821
77,48,4677.92381230664,8907.598140865313,2018-07-02T14:00:00Z,24,45.98122874182518,0.06702784011572716,1.5414200057360428,-0.9536681969960531
77,49,4754.590455035338,8824.604709667365,2018-07-02T15:00:00Z,1,112.98532528296954,-2.366424063357985,-0.8250040576219414,-0.9171100556850433
77,50,4822.023356599798,9010.71090741162,2018-07-02T16:00:00Z,2,197.94623778244912,2.04817870659004,1.2231746489680986,-0.7975888351599375
77,51,4945.515075598143,8715.014783176272,2018-07-02T17:00:00Z,3,320.4471915136293,-2.3983588862343983,-1.1751842372663002,-0.901325652996699
77,52,4922.043011395053,8874.987023179352,2018-07-02T18:00:00Z,4,161.68504992595035,2.8916668892128143,1.7164826519465133,-0.8407399853070577
77,53,4878.574625589649,8944.69898490584,2018-07-02T19:00:00Z,5,82.15386888201009,0.41186436768981327,2.1283470196363234,-0.7911537985006968
77,54,4677.147445391913,8810.819007146218,2018-07-02T20:00:00Z,6,241.86102903801606,1.5998556130250954,-2.554982674518165,-0.9073845148086548
77,55,4559.3545935887105,8606.796130924236,2018-07-02T21:00:00Z,7,235.58541966306183,0.4605868762635774,-2.0943957982545878,-0.7968453864256541
77,56,4484.872087486083,8683.191738347181,2018-07-02T22:00:00Z,8,106.69551325547224,-1.8452741194852615,2.343515389439744,-0.7133593658606211
77,57,4545.758797809104,8567.684429812269,2018-07-02T23:00:00Z,9,130.57231643399425,2.853984445530638,-1.0856854722092044,-0.7943357725938162
77,58,4544.340973667544,8479.585777961016,2018-07-03T00:00:00Z,10,88.11006005731987,-0.5012030617135879,-1.5868885339227894,-0.8450194199879965
77,59,4453.0847209131725,8398.682835465594,2018-07-03T01:00:00Z,11,121.95486776339605,-0.8293716185655042,-2.4162601524882974,-0.8726974030335745
77,60,4598.613650852688,8392.184023986982,2018-07-03T02:00:00Z,12,145.67396472937392,2.3716333098297238,-0.04462684265857985,-0.8447666565577189
77,61,4546.69715701883,8337.27075569395,2018-07-03T03:00:00Z,13,75.56976489723698,-2.2835231334472117,-2.328149976105795,-0.917276660601298
77,62,4296.248385305753,8442.652646044962,2018-07-03T04:00:00Z,14,271.71663560875663,-1.2117269302504026,2.7433084008233903,-0.6611976027488708
77,63,4812.415449920135,8133.145343050181,2018-07-03T05:00:00Z,15,601.849822796128,2.9997322937021043,-0.5401446126540919,-0.8676445682843527
77,64,4780.727468685476,8051.652223622289,2018-07-03T06:00:00Z,16,87.43715839857,-1.401502632198702,-1.9416472448527942,-0.8626231551170349
77,65,4667.97429883686,7877.851320358018,2018-07-03T07:00:00Z,17,207.17150210969524,-0.2046443931518267,-2.1462916380046204,-0.8012083371480306
77,66,4637.188600653946,7914.795035137734,2018-07-03T08:00:00Z,18,48.089471553911686,-1.87137074059428,2.2655229285806793,-0.7681186199188232
77,67,4575.34162364166,7867.501724045975,2018-07-03T09:00:00Z,19,77.85695755409579,1.5289017045500044,-2.4887606740489003,-0.6087091664473215
77,68,4667.114300838596,7805.853112903052,2018-07-03T10:00:00Z,20,110.55666210475287,1.8972447245895694,-0.5915159494593311,-0.7120402256647745
77,69,4760.1528218974145,7717.33506964927,2018-07-03T11:00:00Z,21,128.4196650918015,-0.1689889029289695,-0.7605048523883022,-0.7909418046474457
77,70,4756.303047172838,7882.520605102758,2018-07-03T12:00:00Z,22,165.2303903296417,2.35460272267741,1.594097870289106,-0.8677652478218079
77,71,3995.771766806566,7555.13574071866,2018-07-03T13:00:00Z,23,828.0028247798163,1.9539882827922463,-2.7350991540982337,-0.5700236260890961
77,72,3949.529661116588,7304.773613147617,2018-07-03T14:00:00Z,24,254.59679350011945,0.9816602963544918,-1.7534388577437423,-0.6149087349573771
77,73,3788.4269250000016,7459.271255804828,2018-07-03T15:00:00Z,1,223.21203634859367,-2.1526263527051723,2.3771200967306734,-0.5204399079084396
77,74,3971.8000827797964,7442.23189928015,2018-07-03T16:00:00Z,2,184.16311971974352,-2.4697757907265596,-0.09265569399588616,-0.4287409732739131
77,75,3964.963567845902,7401.883027437034,2018-07-03T17:00:00Z,3,40.92394647945877,-1.6459817009446598,-1.7386373949405454,-0.4381825526555379
77,76,4020.5542103603125,7405.078006285707,2018-07-03T18:00:00Z,4,55.68237984325427,1.7960475595614502,0.057410164620899505,-0.34250685075918835
77,77,4203.673321963445,7030.006107639946,2018-07-03T19:00:00Z,5,417.38655726802705,-1.1740239662163288,-1.1166138015954301,-0.3811017870903015
77,78,4118.479024820023,7055.700161577805,2018-07-03T20:00:00Z,6,88.98456424303724,-2.3178970138058737,2.8486744917782794,-0.3112442195415497
77,79,4208.636293690364,7140.3484335514,2018-07-03T21:00:00Z,7,123.66755062778067,-2.0947809026614204,0.7538935891168564,-0.46178439259529114
77,80,4387.786780292288,7160.974742102044,2018-07-03T22:00:00Z,8,180.33397199122655,-0.6392643330682763,0.11462925604858203,-0.5177774081627528
77,81,4467.601125706718,7083.1951112079905,2018-07-03T23:00:00Z,9,111.44505693815701,-0.887117018178897,-0.772487762130314,-0.5093956887722015
77,82,4595.12891098558,7225.868866603268,2018-07-04T00:00:00Z,10,191.36127219665576,1.6138816707295547,0.8413939085992411,-0.4967631697654724
77,83,4906.250908090885,7296.489081404472,2018-07-04T01:00:00Z,11,319.0362233686978,-0.6181903442120515,0.22320356438719088,-0.7928488552570343
77,84,5116.578208611494,7222.459052954824,2018-07-04T02:00:00Z,12,222.9753763457798,-0.5616370897077161,-0.33843352532052584,-0.3547069231669108
77,85,5111.588425459078,7112.81444617595,2018-07-04T03:00:00Z,13,109.75808731752743,-1.277840120335856,-1.6162736456563804,-0.29206490765015286
77,86,5236.3563762351505,7093.520047845579,2018-07-04T04:00:00Z,14,126.25100137342041,1.462846707882826,-0.15342693777355365,-0.37726794679959613
77,87,5121.089655657949,7241.823886586411,2018-07-04T05:00:00Z,15,187.8308959087655,2.3849272545701687,2.231500316796617,-0.3200819989045461
77,88,5307.558171298886,7474.740829493875,2018-07-04T06:00:00Z,16,298.363552765235,-1.335798149240398,0.8957021675562193,-0.4251452311873436
77,89,5080.684909926794,7057.529903716602,2018-07-04T07:00:00Z,17,474.90676275826866,-2.964557996734306,-2.068855829178086,-0.35340748230616253
77,90,4983.282904387957,7064.114770847232,2018-07-04T08:00:00Z,18,97.62433691511337,-1.140239157617727,3.07409032038377,-0.7345456679662069
77,91,5148.956163950819,7115.8768305149415,2018-07-04T09:00:00Z,19,173.5711374486758,-2.771265028643468,0.3028252917403007,-0.2824331223964691
77,92,5130.57650309626,7093.470369506688,2018-07-04T10:00:00Z,20,28.980362800403363,-2.560609044284738,-2.2577837525444444,-0.31178685277700424
77,93,4963.234394655869,7029.489100009321,2018-07-04T11:00:00Z,21,179.15631192835534,-0.518620369797238,-2.776404122341682,-0.6748383343219757
77,94,4591.69988006605,7041.3823389247245,2018-07-04T12:00:00Z,22,371.7248238460694,-0.39718873193353454,3.109592452904371,-0.2686920190850894
77,95,4646.710081865198,7113.502150157908,2018-07-04T13:00:00Z,23,90.70495837765976,-2.1904145726790696,0.9191778802253026,-0.40666485329469043
77,96,4695.0866109317985,6924.567519601145,2018-07-04T14:00:00Z,24,195.029698220943,-2.239310491173196,-1.320132610947893,-0.31899886081616086
77,97,4920.782983037069,6725.64877098717,2018-07-04T15:00:00Z,1,300.84467908146723,0.5977143289723994,-0.722418281975493,-0.8620575765768687
77,98,4782.548372330191,6613.783831610616,2018-07-04T16:00:00Z,2,177.82736645129233,-1.7388247845060392,-2.4612430664815332,-0.23920911053816477
77,99,4705.949354116702,6611.932541714443,2018-07-04T17:00:00Z,3,76.6213864762972,-0.6561857060713825,-3.1174287725529135,-0.3735782355070114
77,100,4779.587911607293,7066.544058872946,2018-07-04T18:00:00Z,4,460.5369351989598,-1.7555467003323821,1.4102098342942908,-0.6599767506122589
78,1,9371.918819379061,14977.365478407592,2018-06-30T15:00:00Z,1,0,-0.9391567681062214,0,0
78,2,9204.889580343191,15113.485442978363,2018-06-30T16:00:00Z,2,215.47021011650278,2.457803950885662,2.4578039508856593,-0.30446381370226544
78,3,9179.53107542084,15128.18714904855,2018-06-30T17:00:00Z,3,29.31201005170244,0.1583886687466678,2.6161926196323266,-0.3192048917214076
78,4,9444.650455798233,15499.499541332652,2018-06-30T18:00:00Z,4,456.2468394580236,-1.6654607243470285,0.9507318952852974,-0.3642657871047656
78,5,9414.615921522176,15505.864309946475,2018-06-30T19:00:00Z,5,30.70152323073246,1.9820351477881788,2.9327670430734476,-0.36809544265270233
78,6,9768.291468434098,15139.57401591957,2018-06-30T20:00:00Z,6,509.17086717698464,2.547500580001727,-0.8029176841044117,-0.27752739439407986
78,7,9832.243570089111,15041.336165345137,2018-06-30T21:00:00Z,7,117.22007759585225,-0.19080603954028152,-0.9937237236446894,-0.30971697966257733
78,8,9999.62733851002,14912.204418497224,2018-06-30T22:00:00Z,8,211.40561481374624,0.33662210065594733,-0.6571016229887391,-0.281646432975928
78,9,9942.228865242287,14922.31259908119,2018-06-30T23:00:00Z,9,58.28172996904469,-2.6588090398058597,2.967274644384993,-0.30212466170390445
78,10,9888.970384257103,15108.565209188502,2018-07-01T00:00:00Z,10,193.71757940010482,-1.1179629953490116,1.849311649035987,-0.2786468639969826
78,11,9864.003627231768,15133.203592018685,2018-07-01T01:00:00Z,11,35.076899304937825,0.5135025059662386,2.362814155002219,-0.2975330923994382
78,12,9910.994699667426,14829.605176166102,2018-07-01T02:00:00Z,12,307.21353973555676,2.503136632499527,-1.4172345196778426,-0.30167436599731445
78,13,9769.666833097297,14807.146561751846,2018-07-01T03:00:00Z,13,143.10120625163236,-1.5667644426450238,-2.983998962322861,-0.31465249011913937
78,14,9862.182746265364,14945.538808303736,2018-07-01T04:00:00Z,14,166.46803925979376,-2.317664256224872,0.9815220886318599,-0.3324347510933876
78,15,9848.818246479028,14919.037682296983,2018-07-01T05:00:00Z,15,29.68028864692528,-3.0193995610141586,-2.037877472382284,-0.3401007428765297
78,16,9853.598130697943,14805.938095292535,2018-07-01T06:00:00Z,16,113.20054714409747,0.5093186246279298,-1.528558847754361,-0.3279533162713051
78,17,9683.581279089667,14934.019377498864,2018-07-01T07:00:00Z,17,212.8627367164294,-2.2586720437167176,2.495954415708508,-0.3265823597709338
78,18,9577.288315072508,15216.390452160684,2018-07-01T08:00:00Z,18,301.71446436196,-0.5651342465783369,1.930820169130172,-0.26057040443023044
78,19,9742.081085421842,15544.201895873766,2018-07-01T09:00:00Z,19,366.9018939562221,-0.8258338847361189,1.104986284394053,-0.34581849972407025
78,20,9831.345746876088,15588.599357788988,2018-07-01T10:00:00Z,20,99.69611030052641,-0.6434458108321808,0.4615404735618765,-0.35791368782520294
78,21,9612.78644769896,15847.18755941827,2018-07-01T11:00:00Z,21,338.57942240878026,1.810957904431448,2.2724983779933274,-0.3187585671742757
78,22,9655.470210939267,15786.414617476932,2018-07-01T12:00:00Z,22,74.26475689423377,3.0521907673566666,-0.9584961618295927,-0.3458534801999728
78,23,9773.140025763749,15870.468688239216,2018-07-01T13:00:00Z,23,144.60730317843203,1.578769299084052,0.6202731372544582,-0.3298307533065478
78,24,9827.408335180258,15861.668336140718,2018-07-01T14:00:00Z,24,54.97722804929004,-0.7810374167262744,-0.16076427947180785,-0.33486832678318024
78,25,9642.795960965721,15697.118172987044,2018-07-01T15:00:00Z,1,247.30241589403983,-2.252825190251802,-2.4135894697236107,-0.38942967851956684
78,26,9275.369342123036,15648.802865397098,2018-07-01T16:00:00Z,2,370.58965066725557,-0.5972568510823231,-3.010846320805935,-1.1804608702659607
78,27,9345.784535946868,15933.32474541681,2018-07-01T17:00:00Z,3,293.10578249362436,-1.9441538481885703,1.3281851381850796,-0.36036259929339093
78,28,9468.133374145875,16057.78295893849,2018-07-01T18:00:00Z,4,174.525313698771,-0.5342405254451332,0.7939446127399431,-0.33170772592226666
78,29,9408.588354828853,16152.420531735213,2018-07-01T19:00:00Z,5,111.81180398473118,1.3384584277316751,2.132403040471622,-0.37324944386879605
78,30,9114.187941514967,16264.593160692888,2018-07-01T20:00:00Z,6,315.0465077518919,0.6451510642171145,2.7775541046887384,-0.3209811672568321
78,31,9177.134998473457,16287.953948154141,2018-07-01T21:00:00Z,7,67.14207600711552,-2.422191145686522,0.35536295900223036,-0.3417650709549586
78,32,9205.878840302015,16119.46097596393,2018-07-01T22:00:00Z,8,170.9271485766871,-1.7571921481633175,-1.4018291891610857,-1.1205504735310872
78,33,9170.22384688242,16109.380734795157,2018-07-01T23:00:00Z,9,37.052527818922634,-1.4642378903111586,-2.8660670794722423,-0.5091522137324015
78,34,9179.858642582085,16126.842464689853,2018-07-02T00:00:00Z,10,19.943452536849904,-2.3505202552091107,1.0665979724982073,-0.38909579813480377
78,35,9165.969562576025,16118.904416793323,2018-07-02T01:00:00Z,11,15.997473169921674,2.5942184475427172,-2.622368887138676,-0.5091522137324015
78,36,9336.74600867503,16054.763479657273,2018-07-02T02:00:00Z,12,182.42437983695444,2.2630861283810617,-0.3592827587576164,-0.3312084476153056
78,37,9419.21218498499,15962.641987121111,2018-07-02T03:00:00Z,13,123.64076844744815,-0.48136266682436046,-0.8406454255819747,-0.32524582246939343
78,38,9316.217378419553,15963.688883713414,2018-07-02T04:00:00Z,14,103.00012704810901,-2.311111435067854,3.1314284465297533,-0.5085445890824
78,39,9328.341875855867,16149.12126321693,2018-07-02T05:00:00Z,15,185.8283369306724,-1.6259241870686978,1.505504259461057,-0.36159565051396686
78,40,9460.773238841239,16188.309598847567,2018-07-02T06:00:00Z,16,138.10789822331907,-1.2178000049783417,0.287704254482717,-0.36102239042520523
78,41,9343.69364491968,15876.645681659802,2018-07-02T07:00:00Z,17,332.929464886572,-2.217849550244578,-1.9301452957618614,-0.41325434545675915
78,42,9361.117079604368,15580.724026961307,2018-07-02T08:00:00Z,18,296.4341441124947,0.41815961139769664,-1.5119856843641624,-0.39565520485242206
78,43,9475.657382062807,15368.116466053803,2018-07-02T09:00:00Z,19,241.49835577557928,0.4353469560738765,-1.0766387282902903,-0.3089044863979022
78,44,9594.361092293007,15321.482597273742,2018-07-02T10:00:00Z,20,127.53544032860562,0.702303153996771,-0.37433557429352143,-0.28907957921425503
78,45,9565.077836913202,15322.71650223982,2018-07-02T11:00:00Z,21,29.309240302405925,-2.809369045817301,3.0994806870687373,-0.28512905538082123
78,46,9543.299820375461,15322.26984389918,2018-07-02T12:00:00Z,22,21.7825964474243,0.06261868841114637,-3.1210859316997075,-0.2907560666402181
78,47,9443.1431100558,15329.388573905224,2018-07-02T13:00:00Z,23,100.40937674816807,-0.09146331335698354,3.0706360621228925,-0.3220687061548233
78,48,9529.814558494647,15429.146255202748,2018-07-02T14:00:00Z,24,132.14966875609636,-2.2151587040800345,0.8554773580428673,-0.29954558859268826
78,49,9669.694461057556,15322.235920118355,2018-07-02T15:00:00Z,1,176.0573965752816,-1.5080683920503448,-0.6525910340074804,-0.28959358235200244
78,50,9684.504953230224,15435.573434424066,2018-07-02T16:00:00Z,2,114.3011059762498,2.0934476561777817,1.4408566221702979,-0.285853939751784
78,51,9802.259568834268,15413.060748821095,2018-07-02T17:00:00Z,3,119.88732422201436,-1.6297601426002144,-0.18890352042991382,-0.3208288525541623
78,52,9781.640848051511,15346.701404364072,2018-07-02T18:00:00Z,4,69.48880660569088,-1.6831489677847953,-1.872052488214695,-0.3111779987812042
78,53,9932.925497193191,15382.092246115948,2018-07-02T19:00:00Z,5,155.36909842638556,2.1018553682213073,0.2298028800066173,-0.332091324031353
78,54,9923.238639262634,15377.6970601187,2018-07-02T20:00:00Z,6,10.637334088821312,-2.9454468138425423,-2.715643933835907,-0.345982385178407
78,55,10177.167862916634,15539.737804453185,2018-07-02T21:00:00Z,7,301.2262496031797,-2.9995534388006506,0.5679879345430284,-0.4510742624600728
78,56,10258.406297229452,15495.573204965696,2018-07-02T22:00:00Z,8,92.46726478861805,-1.065936420461909,-0.4979484859188854,-0.42760616540908813
78,57,10179.675781278664,15206.699624190362,2018-07-02T23:00:00Z,9,299.4101531542321,-1.3389285071980863,-1.8368769931169742,-0.3122113347053528
78,58,9897.911408328564,15203.040173905401,2018-07-03T00:00:00Z,10,281.78813573383616,-1.2917287646822122,-3.128605757799189,-0.2957160870234172
78,59,9562.064458848663,15032.025380786119,2018-07-03T01:00:00Z,11,376.88092674024557,0.45799720551339584,-2.670608552285793,-0.3136143585046132
78,60,9819.017455728797,15265.996053617611,2018-07-03T02:00:00Z,12,347.5156375631226,-2.873958891992223,0.7386178629015735,-0.3126124367117882
78,61,9876.330361794604,15214.548622696264,2018-07-03T03:00:00Z,13,77.01692898392348,-1.4701379427920267,-0.731520079890462,-0.2957160870234172
78,62,9866.606595706407,15076.301151442587,2018-07-03T04:00:00Z,14,138.58901448157533,-0.9094965443874212,-1.641016624277887,-0.29742037256558734
78,63,9998.65522385483,15287.495015433386,2018-07-03T05:00:00Z,15,249.0776754011582,2.653035022106275,1.0120183978283874,-0.3148070126771927
78,64,10210.110858661092,15219.860932028065,2018-07-03T06:00:00Z,16,222.00868165321074,-1.321585263730953,-0.3095668659025662,-0.32881685098012287
78,65,10262.192747636254,15305.497473103613,2018-07-03T07:00:00Z,17,100.23043612897786,1.333955311335945,1.024388445433374,-0.37206315994262695
78,66,10162.500493635514,15073.001934279859,2018-07-03T08:00:00Z,18,252.96782617695803,-3.000262986253293,-1.9758745408199223,-0.3135317539175351
78,67,9958.845792911032,15182.649801281666,2018-07-03T09:00:00Z,19,231.29611294880138,-1.6596124445369858,2.647698321822674,-0.2950127199292183
78,68,10044.312146743065,15155.77399714192,2018-07-03T10:00:00Z,20,89.59244658731178,-2.9523683956856375,-0.30467007386295447,-0.3076341475049655
78,69,9774.412822928614,15224.132669901928,2018-07-03T11:00:00Z,21,278.42153856518973,-3.0849809394160923,2.893534293900541,-0.3080090557535489
78,70,9627.489625540837,15375.77435908671,2018-07-03T12:00:00Z,22,211.1436189645858,-0.5531423954810331,2.3403918984195093,-0.2973485787709554
78,71,9597.38143283235,15436.336513355996,2018-07-03T13:00:00Z,23,67.63340741015597,-0.30823429821288695,2.032157600206606,-0.2959694638848305
78,72,9662.530476728494,15339.966934223005,2018-07-03T14:00:00Z,24,116.32494875499295,-3.0084947385102447,-0.9763371383036462,-0.2822449629505475
78,73,9767.282245514192,15437.715627865584,2018-07-03T15:00:00Z,1,143.27505076796524,1.727166070576664,0.7508289322730158,-0.305920568605264
78,74,9818.039116013942,15494.987355596119,2018-07-03T16:00:00Z,2,76.52653592165896,0.09480306316811138,0.845631995441115,-0.34176497409741086
78,75,9740.46174407507,15455.741013658728,2018-07-03T17:00:00Z,3,86.93977221277251,2.7643166007907007,-2.6732367109477826,-0.3151161993543307
78,76,9836.557340510293,15025.096874787227,2018-07-03T18:00:00Z,4,441.2354677477977,1.321987427225534,-1.3512492837222487,-0.30971697966257733
78,77,9787.992117188072,15043.493865291533,2018-07-03T19:00:00Z,5,51.93293921927299,-2.1524500915574736,2.7794859318998517,-0.30206651985645294
78,78,9620.344562185255,14714.603537571395,2018-07-03T20:00:00Z,6,369.1538302202536,1.4614962501679845,-2.042203125111749,-0.3316171591480573
78,79,9622.422035953636,14713.573763176393,2018-07-03T21:00:00Z,7,2.3186919939727964,1.5820127713305476,-0.46019035378117135,-0.3316171591480573
78,80,9770.3504905309,14835.009359357819,2018-07-03T22:00:00Z,8,191.38817020274826,1.1475504696146475,0.6873601158334763,-0.3276050239801407
78,81,9737.188244084518,14770.905974629919,2018-07-03T23:00:00Z,9,72.17325351502227,-2.7355673376227787,-2.048207221789316,-0.35841479400793713
78,82,9775.906910091651,14786.497169331735,2018-07-04T00:00:00Z,10,41.73991434588433,2.431020968112639,0.38281374632332243,-0.31388310094674426
78,83,9794.524644271556,14775.930275303963,2018-07-04T01:00:00Z,11,21.407458405605574,-0.8990473389417866,-0.516233592618441,-0.31388310094674426
78,84,10022.577788567834,14950.60951553661,2018-07-04T02:00:00Z,12,287.264814398968,1.1698701419928765,0.6536365493744347,-0.26645803451538086
78,85,10289.785652607776,14832.64250861342,2018-07-04T03:00:00Z,13,292.08946801828296,-1.0693829413490525,-0.4157463919746202,-0.335624838868777
78,86,10093.911044487977,14917.287766731053,2018-07-04T04:00:00Z,14,213.38154050405862,-3.133748997407172,2.7336899177977916,-0.2711920936902364
78,87,9956.016804588238,14851.066185910571,2018-07-04T05:00:00Z,15,152.97097490664723,0.8556133377412967,-2.6938820516404944,-0.29787348210811615
78,88,9870.241307461703,14905.704812367636,2018-07-04T06:00:00Z,16,101.69963327573504,-1.01488960131128,2.5744136542278113,-0.3322748864690463
78,89,9681.78874813295,15120.43194779231,2018-07-04T07:00:00Z,17,285.6958344205317,-0.2832955445794103,2.2911181096483997,-0.28261590252319974
78,90,9446.355608036978,15171.648020224706,2018-07-04T08:00:00Z,18,240.9395142579365,0.6362720935952058,2.927390203243608,-0.2942654515306155
78,91,9412.225492238429,15153.610183999634,2018-07-04T09:00:00Z,19,38.60347575160678,0.7003908552789966,-2.6554042486569642,-0.29730986803770065
78,92,9311.099962817427,15123.68256413903,2018-07-04T10:00:00Z,20,105.46105978606002,-0.19845570547100122,-2.8538599541279672,-0.2969498634338379
78,93,9338.531341717096,15129.881057661149,2018-07-04T11:00:00Z,21,28.122977621173728,3.0760913889706343,0.222231434842678,-0.28542909274498623
78,94,9337.059434047938,15126.011829570465,2018-07-04T12:00:00Z,22,4.139738905325449,-2.1565362880039576,-1.9343048531611862,-0.28542909274498623
78,95,9430.41162859735,15062.788834946337,2018-07-04T13:00:00Z,23,112.74652667126357,1.3390094489924937,-0.5952954041686881,-0.31171125918626785
78,96,9578.069954060731,14807.037665785156,2018-07-04T14:00:00Z,24,295.3161722729744,-0.45190121124790883,-1.0471966154165986,-0.31086596722404164
78,97,9453.827948119844,14904.362749669208,2018-07-04T15:00:00Z,1,157.82347098341532,-2.758902307332217,2.4770863844307685,-0.33743175615866977
78,98,9407.71963723139,14866.995915615713,2018-07-04T16:00:00Z,2,59.348602512340634,1.345565207689015,-2.4605337150597983,-0.28481904913981754
78,99,9591.260425104621,14798.685088334763,2018-07-04T17:00:00Z,3,195.84072594058205,2.104234710850478,-0.3562990042093193,-0.3349997748931249
78,100,9313.030991802536,14764.395898605993,2018-07-04T18:00:00Z,4,280.3343826359079,-2.6626712634944076,-3.0189702677037262,-0.3130285864075025
79,1,14937.38970020786,9590.384133625776,2018-06-30T15:00:00Z,1,0,1.872618602401305,0,0
